id,Lyric,Emotion
5874,뚫렸어 내 highway 달려 좀 더 빠르게,2
3620,다시 피어나길 바라죠,1
2354,Something to keep me sure,1
9134,15. Can you see me now?,4
9039,네 앞에선 왜 작아질까 괜한 다짐을 해봐도,4
7376,No thanks 좀 삐뚤다고 자를 대니 Think about it,3
3249,Love Strike Yeah 내 가슴 한가운데 Love Strike Yeah 너의 눈이 맞을 때,1
10582,아무리 헤엄쳐봐도 그대는 저 멀리 떠나고,4
9552,혹시 저 별도 나를 보고 있을까,4
10688,oh oh lonely night,4
11376,"""그게 다 맞다면 난 틀린 건가 뭐 내가 그려왔던 곳 꿈이 없다면 종일 잠자는 게 낫지 aren't you?""",5
2724,다시 피어나길 바라죠,1
4091,그녈 위한 시를 나 지금도 어둠 속에서 적기 바쁘지,1
5352,Dance floor dance,2
13058,울어 울어 울어서 한참을 살 수 있다면 그냥 울어,5
8391,"""If I dial your number Don\'t pick up the phone""",3
2570,사랑이라고 흔히 부르지,1
2872,니가 좋아하는 옷 입고 너를 만날 때는 안 뿌리던 향수까지 뿌리고,1
5004,난 네게 반했어!,2
6787,"""I don't wanna go through that war""",3
2938,함께 고른 찻잔까지도,1
7370,자꾸 늘어가서 조금 당황스러운 이 마음,3
5788,I sit in my car and look through your window,2
13070,세수하다 모르게 자꾸 니 생각에 눈물이 나,5
3352,"""It\'s sad",1
3945,친구가 아닌 여자친구,1
4079,매일 세월이 흐른대도 시간이 지나도 언제나 널 사랑할게,1
9248,마음 주고 혼자라는 기분이 든 요즘엔,4
2358,Soyez pret pour AronChupa et Albatraoz,1
433,가만히 눈을 감고 있으면 여전히 느낄 수 있어,0
9321,도대체 나같은 게 왜 필요해,4
8263,"""Go call my chauffeur bitch 'Cause I don't like to drive""",3
7349,"""Aren't you tired of same old""",3
9219,너무 외로워 모두 다 외로워,4
2814,"""Do you wanna? Do-do you wanna feel primadonna like me tonight?""",1
2121,먼 일처럼 점점 넌 떠나가나 봐,0
11768,좀 더 보다가 좀 더 울다가,5
889,늦어버린 거겠지,0
12026,I think about when you left me in 2020,5
10301,우 하루 종일 혼자였던 시간들,4
11973,내 맘은 녹아내리는 걸 어떡해,5
1103,"""And I know you for a long time""",0
9394,이젠 더는 찾지 마 나를,4
1797,The way it was,0
6507,우린 다음에 흩어지는 점들이 되어서 하얗게 잠긴 다리 위를 미끄러지듯 달려,2
2071,Were you feeling left out?,0
1283,Save yourself,0
9557,영문도 모른 채 세상 끝에 서있어,4
4850,너의 벨이 울리면,2
4118,Maybe you could chase things away oh,1
2268,눈에 담긴 너의 모습은 Like flower yeah,1
2572,남겨 네 발자국을 여기저기에 또 신이 난 듯 눈을 모아 던지고 웃어,1
987,God I wish somebody would have told me,0
3834,나의 생은 당신의 조각품인 것을,1
12192,사랑은 갑자기 떠나,5
3295,꼭 둘이서 추는 춤 같아,1
5728,손끝이 스친 날 설레임을 기억하네요,2
11564,그럼 내맘 약해지잖아요,5
12378,수 많은 밤을 새우며 눈물 흘리고 있어,5
6345,Headlights on me,2
9365,"""What if I\'m out?""",4
4632,Every second 다 멈췄으면 싶어,2
5853,반격의 서막 Uh,2
4460,너의 행동에 설레어하고 뒤척이다가 지새운 밤이 많아지는데,2
3812,걸음은 좀 더 가볍게,1
617,넌 이런 내 마음을 아는지 아님 눈치가 없는 건지,0
3356,사람이 사람을 알아나간다는 것은 한줄의 활자를 읽어나가는 것 보다 값진 것,1
1196,"""When you dream of me""",0
9461,내 집착이 널 망치게 돼,4
7648,소리 지르는 것 또 내려진 결론 뒤에 남아,3
11409,It began from your cheeks,5
1991,너는 내게 미루고 나 역시 네게 미루는 갈 곳을 잃은,0
8800,깨버리기 싫어,3
13165,"""Not sure there\'s anything more painful""",5
7680,이러면 안 될 거 아는데 너 앞에만 서면 나락,3
9915,떠들기 바쁜 세상 속에 갇혀 헤매고 싶지는 않아,4
4809,Prada,2
9607,사람이 지겨운 어둠뿐인 이 밤,4
11789,아무리 널 믿어보려고 노력해 봐도,5
10466,Thought we were Holy,4
11723,Hoping that I can remove how I feel today,5
10779,부끄러운 비밀을 들켜도 난 여기 있을게요,4
8321,Head ah mash-up,3
12407,하루가 이렇게 길죠,5
9326,봄이 지나갈 때까지 다른 사람 다 사라져라,4
8602,철없게 철없게 철없게 철없게 철없게 철없게 살다가 미쳐,3
859,이별 앞에서 내가 조금 더 애썼다면 지금의 우린 어땠을까,0
3232,"to let yourself slide""",1
398,여보 안녕히 잘 가시게,0
5183,And I get high to drown it out,2
11775,The last thing I see before I see the light,5
5208,"""You're touching yourself",2
12676,돌아버릴 것 같아,5
10815,"""너 없이 내가 살아왔던 시간들을""",4
1559,너를 그리워하다 하루가 다 지났어,0
8100,맘대로 부려 uh,3
4962,본적도 없는 당신과 함께 가늠할 수 없는 그 날에 만나,2
8885,오랜만에 비춰본 거울 속 내 모습 외로워 보여,4
13,마지막 인사로는 나름 잘 했던 것 같은데,0
560,And give my heart a holiday,0
11871,시작부터 지옥 마치 단테의 신곡,5
788,창밖을 바라보다 네 생각이나,0
508,그게 어디든 널 찾아낼 거야,0
12287,Are you ready for the last act?,5
651,나 언젠간 그 사람에게도 잊혀질까요,0
387,hey let your sea breeze blow on me when i am sailing internationally and whisper all your prayers on a stormy day,0
4102,Stay my shiny dreams 내 친한 벗 날 찾아오겠지,1
6225,"""Ain't nobody bringing us Down down down down""",2
3835,영원처럼 안아줘,1
4689,누가 좀 말려 눈빛에 찌릿찌릿 감전돼버려,2
8244,귀를 막아도 빗소린 그치지 않죠,3
6657,"""Cut 'em all off like""",3
3532,Then you can have a ball,1
6283,But if you wanna fly to me in neverland,2
4631,저 별에 닿고 싶어 달리던 우리는,2
5459,졸업하기 전날 많이 울던 너 남자라고 꾹 참던 너 하고 싶었던 말 못하고 뜨거웠던 그 여름처럼,2
10010,"""Is there somebody else (Somebody) Who hates this place and romance? (Somebody)""",4
10839,We from the Nawf Straight out the dungeons,4
2731,Yeah yeah Yeah I want you like that,1
3794,잠시 사랑했던 너와 나,1
12607,Someday 어둠이 드리워진 쓸쓸한 내 얼굴에,5
3885,I wanna fall in love with you with you,1
6501,아찔한 하이힐에 허상을 끌어안은 채 올라서 있는 무거운 몸,2
12808,아파도 좋아 니가 없이는 살수가 없는데,5
2017,낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러 되돌려 달라,0
7023,나쁜 버릇은 어떡해야 고쳐질까 알아 쉽진 않겠지,3
2025,낡은 하모니카 손에 익은 기타 Your melody (나는 떠날래),0
12546,벌써 코끝 시린 계절이 왔죠,5
1269,Save yourself,0
6372,"""You\'re across from me And it\'s hard to breathe""",2
12964,ためしに永遠なんてないと言い切ろう,5
3935,"""It\'s sad",1
1181,And give my heart a holiday,0
802,내가 뭘 어떻게 해야 널 다시 돌려놓을 수 있는지,0
5268,꼬일 대로 꼬인 마음이에요,2
3626,그 머리부터 발끝까지 내게 기대,1
7431,나는 지금 여기에 살아있어 차는 숨을 내쉬며 살아있어,3
4183,"""Don't walk away""",1
3564,Oh Oh Oh Oh Oh Oh (Oh Babe) Oh Oh Oh Oh Oh Oh Oh (시원한 이 바람) Oh Oh Oh Oh Oh Oh (Oh Babe Babe) 치 맛 바 람,1
661,"""And I know you for a long time""",0
8342,이젠 숨도 쉴 수가 없는데,3
9407,Up to Atlantis Let go,4
6547,I know you already know that I I I I want you baby you know,2
1913,Save yourself,0
270,Just a memory ? no,0
4836,지금 내게 오라고,2
3751,그대 눈이 반짝이네요,1
7201,넌 내맘 믿질 않잖아,3
7004,Sometimes I try so hard to fight,3
2177,나 언젠간 그 사람에게도 잊혀질까요,0
6551,She wants me,2
8960,지워지지 마,4
1301,그대의 사랑을 알기엔 늦었나 부디 다시 알려주세요,0
7585,그런 말은 내게 묻지 말아줘,3
12788,"""It's so aching""",5
4030,"""First few times that we hung out but we fell in love somehow""",1
11900,너 살던 섬은 이제 가라앉았고,5
831,지금도 널 위해 나는 살아가고 있으니 힘들지만 기다릴게,0
12936,거짓말처럼 멀어져만 가,5
7116,아님 어디 한번 기어 올라와 보던가,3
1435,차가워진 벽에 기대어 멀리 밝아오는 새벽하늘 바라보아요,0
8019,"""If I dial your number Don\'t pick up the phone""",3
5781,또 난 계속 걸어가,2
12686,남은 사랑 어떡 하라고,5
9737,혹시 저 별도 나를 보고 있을까,4
12956,언젠가 아파할 날도 있겠지,5
2006,가끔 그 날의 우릴 생각하나요,0
9616,"""I wasn’t anyone’s choice""",4
9472,"""Now I'm waiting by a cold window""",4
3836,꿈처럼 오늘 지나가도 함께,1
194,But I still hold onto the ghost of you,0
3406,그대의 눈빛은 내 가슴에 고요히 앉아 날 따뜻하게 해요,1
7453,"""My heavy machinery so""",3
6459,Oh 눈부신 순간마저도 내게 다가와 줘요,2
4701,Dance floor dance,2
5174,"""So Eh 강렬한 네 맘을 Burn Oh 달아오른 이 느낌 (Hey)""",2
6629,Back off back off,3
9608,너의 목소리도 너의 눈동자도 애틋하던 너의 체온마저도 기억해내면 할수록 멀어져 가는데,4
12080,의미 없이 흘러가 버린 세월아,5
9264,원래 그런 길을 걷고 있었잖아,4
10,그게 뭐라고 또 생각나,0
10762,자꾸만 울고 싶은데 내 옆이 아닌 자리에 너를 보고 있는게 왜 그게 행복한걸까,4
3478,"""I stack chips you barely Got a half eaten Cheeto""",1
4563,Racing to sixty,2
10353,나 또한 그 누구도 찾지 않았기에 여긴 어둡고 밖은 더 화창해보여,4
13238,빛을 잃은 사랑도,5
6155,"""Ride tonight ride tonight""",2
1737,"""당장 와인 잔이 넘치게 생각들을 담아""",0
8747,"""I've lied for you",3
2618,내 사랑 넌 그제야 웃네,1
11137,"""Hey isnt this easy?""",5
59,바다로 떠난 네 비행기는 어디쯤일까,0
5680,복도 끝까지 달려갈 준비,2
4891,가녀린 너의 선에 다가가 속삭여 baby,2
9032,oh oh lonely night,4
8943,네가 한 발짝 두 발짝 멀어지면 난 세 발짝 다가갈게,4
9786,날 우주에 던져놓고 바라보지 않았어,4
2301,널 바라 보다 그만 나도 모르게 웃어버렸네,1
9038,괜히 우리 멀어질까 나는 아무것도 못해 (나는 아무것도 못해),4
9672,속상한 마음들을 멀리 떠나도 좋아,4
10908,But I’ll let you go some other night,4
5244,Yeah another level,2
3870,어쩌면 우린 닮은 것 같아,1
8419,또 믿겠어 믿겠어 잘해나갈거라 나는 믿겠어,3
3919,눈 꼭 감은 채로 이대로 여기서 몸을 누이고 싶어,1
7498,"I don't care if people stare""",3
3166,Just stay with me like this babe,1
8927,우두커니 홀로 선 가로등,4
3692,그렇게 나를 바라봐주면 난 충분해 그걸로 충분해,1
3986,밤하늘의 많은 별들은 지구를 향해서 빛나고,1
4107,니가 만나는 그 사람처럼 고칠게 다 고칠게,1
5986,너와의 추억을 난 기억할께,2
10221,혹시 저 별도 나를 보고 있을까,4
3309,(Song to you),1
7678,"""Had to sit you down it\'s a time out""",3
1170,진짜 네 맘을 알고 싶어,0
1254,안녕 차갑던 너의 안녕,0
2342,She got my everything,1
11697,좀 더 보다가 좀 더 울다가,5
12549,"""그게 다 맞다면 난 틀린 건가 뭐 내가 그려왔던 곳 꿈이 없다면 종일 잠자는 게 낫지 aren't you?""",5
7438,지루해 널 기다리는건 시계초침 소리만 들려와,3
4157,Yeah this my favourite movie that chosen 같이 보자,1
12366,아무말도 없이 떠나간 그대가 정말 미워요,5
44,우리였던 그 시간들이 흩어 바래져버린 바램들이,0
3966,오 사랑은 동화처럼 아름다울 순 없는가요,1
9905,걸어도 걸어도 못가는 내가 부르고 불러도 못듣는 너무 먼곳에 있어서,4
1714,우리들의 모든 순간을 잊지 않을 게요,0
6265,아니 널 달려가 안을까,2
1502,돌아서는 나에게 사랑한단 말대신에 안녕 안녕,0
9576,때로는 lonely lonely lonely,4
572,내 두사랑은 한 사랑보다 깊어 난 두 사람 중 한 사람도 곁에서 보낼 수 없는데 이러면 안 되는데,0
10384,머물고 간 바람처럼 기약없이 멀어져간 내 사랑아,4
7567,온종일 내 이름만 서치해 내 흔적들을 찾아 핥아 대,3
3513,그댄 내게 단하나 우산이 되었지만,1
6689,No like that shxt in my suitcase,3
88,Really thought I knew you so well (So well),0
2850,따뜻한 봄을 기다리고 싶어,1
6477,"""Got her ridin' dick and Screamin' yeehaw (Mmh mmh mmh mmh)""",2
2956,꼭 둘이서 추는 춤 같아,1
3106,"""'Cause I got ten thousand reasons to not let you go""",1
10635,학교 다닐 때 죽어도 못한 밤샘이 내게 이렇게 잦을 줄 누가 알았겠나요,4
8086,왜 이제야 나왔어,3
1526,이렇게 아무 의미가 없는 후회만 하다 초라한 추억에 기대본다,0
12597,나는 너의 우울을,5
3001,Are you gonna feel the way I feel Are you for real,1
12113,나는 그녈 잡지 못했죠,5
8487,"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
7973,"""Like years I let go by""",3
1299,can i b u?,0
11936,금세 사랑은 더 잊혀져가고,5
1340,안녕 나의 사랑 그대여,0
9068,"""Is there somebody else (I fucking hate this place) and romance?""",4
11919,When all I want to do is fall,5
12013,10. I can feel the raindrops falling down on my heart,5
12197,어째서 소중한 거라면 어째서 날 두고 사라져,5
1727,들려줄께 내 오랜 얘기,0
10987,도망가듯 귀를 막아 버렸나 봐,4
7344,"""Beg me for mercy Admit you were toxic""",3
4612,사랑 참 설렌다 미치도록 네가 자꾸만 보고 싶어,2
12262,"""Just look and you\'ll find it""",5
5096,오늘부터 넌 내 꿈만 꿔 LALALALILALA LALALALILALA 주문을 외울 테니 Oh 넌 내 꿈만 꿔,2
210,작년엔 혼자만 왔었던 이 거리에 For you 꿈꾸는 것 같아,0
5418,운명은 이렇게 갑자기 나를 찾아왔지,2
5915,너와 나의 새벽은 시작일까 끝일까 어느새 우린 이미 새벽 공기에 깊이 스며들어 버린 듯해 boy,2
5612,조금에 기대를 걸은 채,2
5969,좋아 온종일 너만 생각하면 콧노래가 흘러나와,2
9933,너무 난 외로운 사람 같아,4
10576,난 내 맘 알아줄 누가 있을까,4
9510,"""Can't stay""",4
2843,우리 이렇게 서로 사랑,1
10891,다시 돌아오지는마,4
1690,그 모습 그대로 그대로 그대로 내가 처음 만났던 그녀는 그대로,0
10566,밖을 나와 혼자 걷다 보니,4
838,"""Who need a hero? (Hero)""",0
4617,두눈을 감으면 괜시리 설레죠 두근거리죠 입가에 번지는 미소도 신기한 일이죠,2
1100,늦어버린 거겠지,0
3724,너도 내 맘 같다면 기억해줘 (ah yeah),1
1318,마지막이란 걸 알 수가 있었어,0
7717,어렸을 때 꿈을 이뤘어 꿈을 크게 꿨어야 했는데 어제 이불 배게 바꿨어 2번 실패 3번 성공,3
2640,Or someone puts them out,1
4339,이상해 너랑 있을 때면 단둘이 있을 때면,1
8858,난 내 맘 알아줄 누가 있을까,4
5691,손끝이 스친 날 설레임을 기억하네요,2
336,차라리 꿈이길 바랐어,0
271,우리였던 그 시간들이 흩어 바래져버린 바램들이,0
9872,이 시간들은 그저 과정일 뿐이야,4
10499,"""I was just born by myself""",4
1161,그게 뭐라고 또 생각나,0
12541,금세 사랑은 더 잊혀져가고,5
11249,널 보낼게 (보낼게) 널 보낼게 (보낼게),5
3539,"""But Now I'll help you get up""",1
8099,"""Go call my chauffeur bitch 'Cause I don't like to drive""",3
3929,너 좋아 하는 거,1
3552,넌 내가 좋다고 했어,1
7937,No thanks 좀 삐뚤다고 자를 대니 Think about it,3
